gid,request_type,weight,reason
100000001899164100,incoming_external,24542.060017745265,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.67"
100000000661912100,incoming_external,35250.05533625285,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.74"
100000004144536100,incoming_external,115694.10494928449,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.67"
100000006889963100,incoming_external,535021.696777153,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.94"
100000003115284100,incoming_external,815000.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.98"
100000002645609100,incoming_external,46987.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.64"
100000008686313100,incoming_external,225490.91195364742,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.93"
100000006788200100,incoming_external,93200.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.78"
100000001530983100,incoming_external,392614.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.93"
100000001126374100,incoming_external,20000.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.58"
100000007055802100,incoming_external,231392.9553257455,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.82"
100000008094734100,incoming_external,197000.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.79"
100000005339662100,incoming_external,27809.004739393193,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.70"
100000004299488100,incoming_external,356218.68705404294,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.87"
100000001253557100,incoming_external,30000.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.60"
100000004156082100,incoming_external,32000.0,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.72"
100000005514161100,incoming_external,37196.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.70"
100000004403675100,incoming_external,77482.96721311475,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.84"
100000002224132100,incoming_external,19843.888747129364,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.44"
100000000331309100,incoming_external,47187.0,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.63"
100000008346837100,incoming_external,41465.75342465753,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.62"
100000004486525100,incoming_external,6000.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.42"
100000008546855100,incoming_external,153.02201333009185,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.37"
100000000332284100,incoming_external,6000.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.50"
100000008477350100,incoming_external,16902.138942850183,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.55"
100000001857829100,incoming_external,21.850406690734,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.46"
100000003249054100,incoming_external,6655.518394648829,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.43"
100000002718366100,incoming_external,765.1631311176194,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.40"
100000007594394100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.44"
100000003741418100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.38"
100000008144528100,incoming_external,49430.31055900621,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.51"
100000004221668100,incoming_external,29959.442257023595,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.45"
100000000437046100,incoming_external,4331.608730800323,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.50"
100000005942793100,incoming_external,4532.115384615385,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.32"
100000008730846100,incoming_external,1721.919698232562,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.49"
100000004400305100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.46"
100000003159641100,incoming_external,6000.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.46"
100000003134934100,incoming_external,227.16896707169886,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.37"
100000008512552100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.43"
100000007629096100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.36"
100000005782781100,incoming_external,6080.232956124035,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.53"
100000002741024100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.42"
100000007998965100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.39"
100000005665181100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.40"
100000008111003100,incoming_external,54344.48160535117,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.59"
100000008603629100,incoming_external,42863.467290443936,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.70"
100000008547948100,incoming_external,5611.298129466162,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.56"
100000003747133100,incoming_external,12413.013698630137,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.53"
100000004962193100,incoming_external,87199.90909090909,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.53"
100000002398779100,incoming_external,7847.500094335935,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.44"
100000008733194100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.41"
100000002369874100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.37"
100000002547110100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.37"
100000005830339100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.35"
100000001303311100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.38"
100000001282143100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.38"
100000003528285100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.41"
100000006734214100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.40"
100000003157679100,incoming_external,986.7470482791955,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.39"
100000004997515100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.44"
100000003111305100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.36"
100000005610717100,incoming_external,0.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.36"
100000000456947100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000001415126100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000001429930100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000003265658100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000003349739100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000003770083100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000004019124100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000004021459100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000004174835100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005017150100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005087431100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005235389100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005370580100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005395727100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005409680100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005454368100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005480435100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005493505100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005495722100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005523088100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005550592100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005560900100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005568407100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000005668605100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000008117324100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000008205000100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000008513251100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000008516839100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000008669037100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000008673001100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
100000008701222100,seed_no_outgoing,0.0,"Seed без исходящих ≥5,000 KZT: запросить межбанк, наличные, переводы ниже порога"
